type,text
ham,I forgot 2 ask u all smth.. There's a card on da present lei... How? u all want 2 write smth or sign on it?
spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk
ham,Did u got that persons story
ham,Thank god they are in bed!
ham,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx."
ham,A guy who gets used but is too dumb to realize it.
ham,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX
ham,Do u noe if ben is going?
ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.
ham,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK."
ham,Where in abj are you serving. Are you staying with dad or alone.
ham,Yun ah.now u wkg where?btw if u go nus sc. u wana specialise in wad?
ham,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice..."
spam,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
ham,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? 
ham,Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-)
ham,Sorry da..today i wont come to play..i have driving clas..
ham,I'm reaching home in 5 min.
ham,How long does applebees take
ham,How do you plan to manage that
ham,"Yo, any way we could pick something up tonight?"
ham,No he didn't. Spring is coming early yay!
ham,Gud mrng dear hav a nice day
ham,I want to sent  # mesages today. Thats y. Sorry if i hurts
ham,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.
ham,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy"
ham,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  # /7 NEVER STUDY just to be safe
ham,Do you always celebrate NY's with your family ?
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call"
ham,"Solve d Case : A Man Was Found Murdered On  DECIMAL . #  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
ham,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?"
ham,Yup u not comin :-(
spam,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182"
ham,Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends
ham,they released another Italian one today and it has a cosign option
ham,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.
ham,Nope. Meanwhile she talk say make i greet you.
ham,So how many days since then?
ham,What Today-sunday..sunday is holiday..so no work..
spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
ham,That's one of the issues but california is okay. No snow so its manageable
ham,"Yeah that's what I thought, lemme know if anything's goin on later"
ham,That's y we haf to combine n c how lor...
ham,I meant middle left or right?
ham,"Yeah, where's your class at?"
ham,"I€˜ll leave around four, ok?"
spam,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week"
ham,"That means you got an A in epi, she.s fine. She.s here now."
ham,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.
spam,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
spam,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
ham,I am going to sao mu today. Will be done only at 12 
ham,Beautiful Truth against Gravity.. Read carefully: Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.. GOODMORNING
ham,"Me, i dont know again oh"
ham,1's finish meeting call me.
ham,"And that's fine, I got enough bud to last most of the night at least"
ham,Once free call me sir. I am waiting for you.
spam,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)"
ham,S.i'm watching it in live..
ham,I am in tirupur.  call you da.
ham,Whats the staff name who is taking class for us?
ham,Aaooooright are you at work?
spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
ham,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!
ham,Ok i go change also...
ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
ham,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.
ham,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
ham,:-( that's not v romantic!
ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.
ham,Sindu got job in birla soft ..
ham,Not yet chikku..wat abt u?
spam,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com
ham,"Customer place, i wil cal u sir."
ham,How come u got nothing to do?
ham,Oh yah... We never cancel leh... Haha 
ham,Oh you got many responsibilities.
ham,Are you ok. What happen to behave like this
ham,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. "
ham,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldn’t make ur b’day 2 hun!"
ham,I like you peoples very much:) but am very shy pa.
ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol"
ham,Yup i thk so until e shop closes lor.
ham,"Sorry, I'll call later"
spam,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
ham,"I am real, baby! I want to bring out your inner tigress..."
spam,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP
ham,I cant pick the phone right now. Pls send a message
ham,Ok... But bag again..
ham,U meet other fren dun wan meet me ah... Muz b a guy rite...
ham,What does the dance river do?
ham,"We are at grandmas. Oh dear, u still ill? I felt terrible this morning but i think i am just hungover! Another night then. We leave on sat."
ham,Erutupalam thandiyachu
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
ham,Asking do u knw them or nt? May be ur frnds or classmates?
ham,I'm not sure if its still available though
ham,No de.am seeing in online shop so that i asked.
ham,Why did I wake up on my own :(
ham,Hey... Very inconvenient for your sis a not huh?
ham,"Cool, want me to go to kappa or should I meet you outside mu"
ham,Love you aathi..love u lot..
ham,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?
ham,Really dun bluff me leh... U sleep early too. Nite...
ham,Going to take your babe out ?
ham,Ok...
ham,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.
ham,"Just sent you an email €“ to an address with incomm in it, is that right?"
ham,"Sorry that took so long, omw now"
ham,Aah bless! How's your arm?
ham,1 in cbe. 2 in chennai.
ham,Wah lucky man... Then can save money... Hee...
ham,Ok... Thanx... Gd nite 2 u too...
spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl
ham,Were somewhere on Fredericksburg
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead & wish U Merry Xmas...
ham,I walked an hour 2 c u! doesn’t that show I care y wont u believe im serious?
ham,Shall i get my pouch?
ham,"Sir, I need AXIS BANK account no and bank address."
ham,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.
ham,Ugh I don't wanna get out of bed. It's so warm.
ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
ham,Oh great. I.ll disturb him more so that we can talk.
ham,Don€˜t give a flying monkeys wot they think and I certainly don€˜t mind. Any friend of mine and all that!
ham,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
ham,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...
spam,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
ham,Hey what how about your project. Started aha da.
ham,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.
ham,I keep seeing weird stuff and bein all woah then realising it's actually reasonable and I'm all oh
ham,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
ham,Yep. I do like the pink furniture tho.
ham,Buy one egg for me da..please:)
ham,Ok enjoy . R u there in home.
ham,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up"
ham,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.
ham,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston."
ham,Oh wow thats gay. Will firmware update help
ham,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife...."
spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
